roleid,name,description
d35961c3-bdba-47b7-b1d8-d7717fc89ab3,Dataverse Search Role,
c9e16d5e-5d4a-4106-b2ec-d7bc358af19e,Portal Application User,
925475a4-949c-4c68-825d-d7e3689e3449,Desktop Flows Machine Application User,
9e7280f1-7472-4c2d-a925-d7ecba2a93e0,Sales Team Member,
169ead94-a7e8-42c5-9ae8-d81205dfee77,Desktop Flows Machine User,
22cc843f-f879-46dd-90e2-d829aba71ec7,Productivity tools administrator,
d1ec4955-495c-448c-90e3-d842a6c7f328,Omnichannel API access,
0626fe01-8caf-431c-9f9b-d86e48bd0bc3,Omnichannel agent,
3638c28c-1039-4e5d-aaad-d8bd73d43032,Desktop Flows Machine Owner,
7fca71e1-7995-46c7-a71f-d8bfe30cc05e,Sales Team Member,
92db2cd3-22e5-418e-a98c-d932195a2c80,Sales Enterprise app access,
b0488175-f9cb-4a67-ab2c-d934ded0c0a7,Omnichannel Assignment API access,
cc181d27-3ce6-41e8-b0f4-d951496afcfd,Portal RP Service Role,
b39668da-b5de-492e-b731-d961af888ed3,SupportUserCustomAPI Role,
8b8fef21-6a72-43b8-86e9-d96b825e6150,Bot Author,
5d1a4150-8d78-4293-bab2-d9951f95053b,Microsoft Copilot User,
b247dafa-0451-416d-bd84-d9a5b1217146,Bulk Archival Role,
9a2a7c8c-226b-4e9e-88a4-d9d5f1b9a658,Process Mining User,
5c7d2b96-da7c-4071-8576-d9efc129728c,Help Page Consumer,
ca98d2f5-78ca-4c5c-a2e9-da123dbcf915,(Deprecated) Marketing Realtime Feature Configuration Services User,
c2315b64-03dd-40d6-9f56-da402fbbb2d3,Sales Copilot Administrator,
2270dd96-f1e0-408d-838e-da40b59c0966,Omnichannel supervisor,
0a72887a-64db-4447-962b-da4971b9338f,Field Service - Dispatcher,
bf80ceaa-1176-4856-80a3-da5b8721496f,Forecast user,
5fc09102-d644-40e7-bb84-da6c466257f0,Sustainability BusinessUnit - ingest - full access Role,
3c54bfa7-faa6-43d0-9b49-da80a50b6150,Bot Transcript Viewer,
ee9d0530-d4a3-4ea7-b281-dac84afd4d78,Salesperson,
4efbffd7-f09e-4042-8cac-dae318b62ff0,Playbook Manager,
803f57bb-b26b-4b5f-8cfd-daf7044dc0fa,Paramount MSS Shift Lead 2,
72d16567-be02-4cd0-b535-db5df5ee83b3,Power BI workspace admin,
e7474dd9-48d7-4857-8996-db6c755e6cb0,Sales system access,
6ada6781-0da9-4bb8-8cc8-db90676f2e35,CCI admin,
64d93b6b-2726-4d7f-8a16-dba210f6d019,Customer Service Representative,
c8fb5549-d9f2-4935-a32f-dbda05dfb51f,CSR Manager,
9cf0131d-b64c-4e64-a8c2-dbec1fc26f06,Help Page Author,
0154a71d-e64b-4b63-891a-dbfa79949cbd,App Profile Manager Administrator,
1fb26fa0-f674-4791-9d69-dc056dd2566b,Process Mining Application,
65641447-2ef4-45ab-96ce-dc0f278eac8f,Process Mining User,
bff2e22b-3af3-40c2-9497-dc263b4c7bd9,Sync Skills,
206087b0-d444-4f12-90b1-dc2b2fd80d3f,Cards Basic Role,
e95ed157-d14d-41bc-b782-dc2f6bf01709,Basic User,
c7bb5b90-c5d0-43e2-875d-dc4039ad6145,System Customizer,
ad4989c2-22a8-4ed9-8cdd-dc444a3cd7f3,Flow-RP Role,
c831fb71-bc7f-4a0e-9bee-dc5e74db0f2f,Flow-CDS Native Connector Role,
8642a19f-c9f3-45c5-bff3-dc72b0c8aa8d,Desktop Flow Machine Configuration Admin,
a9913e5d-3983-4b72-a6be-dccf18a65b57,Scheduler,
1458979a-4eb2-450e-9e8b-dcd3139f5c17,Federated Knowledge Role,
bdf1780b-2867-4c3e-8957-dce785eac543,Cards Basic Role,
256d2826-5c00-42b7-980a-dce79f574a7f,Sales Manager,
2e6ac571-3705-4130-8ed9-dd03f915eb93,Power Apps Checker Service Role,
e3197864-d381-4a4f-b9cf-dd098309b164,Sequence Manager,
6e1a4a03-d1b3-4286-9324-dd38c7beee2f,Customer Service Scheduler,
ec71d9c7-72e6-4818-a5e0-dd402206b651,EAC App Access,
d55cd2f7-60e8-44cd-8ba8-dd45382e9151,Cxp Personalization Services User,
886b451e-795e-4560-8f5f-dd491f9ef20c,Async ingestion,
de256335-1f61-4304-8431-dd82f6123b3a,Cards Basic Role,
b0836f1b-931c-46ee-9432-dd834edd6419,Field Service - Dispatcher,
f7164014-cb3e-4a3b-88fc-dd9a86546b08,Service Reader,
8509e6a0-4bb2-4989-bf03-dde15904cb56,Sales Work Assignment API Extended Access,
293dc65a-bee8-46fc-b1ec-ddee5acf606a,Sales Who Knows Whom Search Admin,
532a53ec-fcc2-4a8c-a2ad-ddf1e639b0be,Cxp Services User,
d7b997ec-267f-4a7c-9cf5-de15598f8447,Bot Contributor,
77398cac-90f4-4a60-9ba7-de659c46d9a8,Productivity tools user,
245026a0-8b35-4aee-96e9-de7bef7eb238,D365ChannelDefinitions Admin,
baabcc60-d476-41b6-8518-debcbce9b64f,DataProcessingConfigTableAppAccess,
54b496db-ebd3-4354-ad3c-ded747346580,Teams Chat Sync App Access,
8ccdfe67-33d4-4761-80d9-df3c03669be2,Paramount MSS Shift Lead 2,
2454bedc-2065-4e2d-91c7-df446702e181,PCS Sales User,
c43fed20-e722-4c75-93c3-df533f3f412c,Viva Sales,
6a7e3a80-4d11-4397-ba74-df64646c501b,Portal Application User,
aaf2dc56-04f6-408c-8b53-df7a894bc728,DataLakeWorkspaceAppAccess,
69831ff6-b24c-4b62-a798-dfaa5f5433c2,Environment Maker,
97d90d6f-df2f-4e9c-9bab-dfc97d043ea5,Sales Manager,
64d4484a-acb2-4c9c-a197-dfe5321de056,(Deprecated) Marketing Realtime Feature Configuration Reader,
a02d65d0-5d67-4a36-b1a6-dffe75974a58,Cxp Experimentation Services User,
7bf4fcd4-26fd-4b28-84e1-e0087075c445,Sync Skills,
823673cb-ad14-437d-9565-e02265381ce1,BizQAApp,
db983a5a-1228-4123-a80c-e02c380ce79f,Approvals User,
fb4e5fd3-c4fd-4342-9110-e03333f6aaf5,CCaaSCTQDVWarmpathRole,
098bfb43-c65c-4742-866c-e050ad9e72e8,Synapse Link Service Access,
a0fd6858-35de-4e0f-86cb-e0606a7b61a8,Solution Checker,
32fd590a-a8f3-484c-b0c0-e066f39a93cb,Dataverse as a Cluster App Role,
1d28313a-ddfb-4870-a888-e0685220db36,Omnichannel agent,
43af0942-25e8-47c6-8493-e0bcb48fca61,Global Discovery Service Role,
707424f9-cda6-4e9f-879d-e0eb2bc4065e,Productivity tools administrator,
0e09b24e-b81e-4243-8f52-e123cb7b725c,Data Sync Framework Role,
7e005b6a-817d-404c-81c2-e1a8865316ee,Non-Relational Data App Access,
14ce2546-ca38-486a-80db-e1d0f3b026cb,AIB Roles,
63f42da5-0f90-4ae2-a9b1-e1dc8e7383eb,Deflection Service Role,
7b3f8ae6-f344-4442-b2de-e21a3fa0fa5f,Sustainability all - ingest - full access Role,
cd722a92-6253-408e-8b2e-e22c92057132,Cxp Dataverse Datasource Services User,
c06bceb2-ce29-46ae-ad30-e23dba7d833d,System Customizer,
c15682e6-5481-45c6-b1b7-e28cda116159,Paramount Support Associate,
57b647c3-8703-45e7-8c31-e2a475693ab0,Dynamics 365 App for Outlook User,
737c8c79-7411-4eef-8f7d-e2abe7e7faec,Process Mining Application,
0227b522-7aba-44c5-ad10-e2dbbf4fa06b,Microsoft Copilot Administrator,
b6ed0626-09e0-4a24-a5be-e2e4ed360fe8,Tour Consumer,
9c23ddc5-eb9e-4ddf-8d1d-e2fb45210dea,Paramount MSS Shift Lead 2,
f0212887-9a3f-455a-bb00-e33b3aa1b091,Bot Author,
c827725d-8113-4dd9-83a2-e39c025dcc7f,Survey Services Administrator(Deprecated),
e6fb29c3-6a7b-4b53-9ecb-e3ac040d1899,IoT - Endpoint User,
4222a07b-05c3-43c6-9c14-e3e32202b4ec,Omnichannel Assignment API access,
db4a5f57-3871-4e1e-9ab5-e4196f674ef5,Sequence Manager,
0ec542b2-5c60-43d5-9aec-e434a25b1e31,Sustainability all - full access Role,
4e57359c-8e16-447f-b2d6-e437e69b7112,Microsoft Copilot Administrator,
ac3a8eb9-57b5-4c8d-82dd-e45e08d58d67,Omnichannel Assignment API access,
2907b38c-b026-46b3-9c45-e47670106711,PCS BU Manager - Country Level,
c66596aa-5184-46f1-806a-e49f4ac1ae8a,Power Apps Checker Service Role,
c233afcb-af38-4ee4-b9ee-e4d0b3dff7f4,Sales Work Assignment API Extended Access,
c8af7e4a-10a7-48b1-ab3a-e4ed668517ed,Power BI workspace contributor,
b18f8e39-5087-4db2-90ea-e5132586eabe,Desktop Flows Module Developer,
8792d74e-170c-4afd-a511-e51f1161f4a8,AIB Roles,
686fbf05-f1fd-4b0b-80a4-e5383070e637,Playbook User,
e9e803fb-74de-4af1-bd5d-e54e3f502a4d,Email engagement app user role,
d6d1e022-0f29-4a7c-b5c6-e54ea8bdd8c2,Forecast manager,
fd7d57a7-571e-4860-b586-e5851d79c83e,PCS Management User,
5268b989-82f1-4b51-ae31-e599cba1012e,BusinessApplicationPlatformRole,
2dc0bd83-3b40-4766-bba2-e5c7e87613cc,Customer Service Schedule Administrator,
336c865f-1683-4b21-8147-e5dc9fc8417b,PCS Marketing User,
ba8ec27d-7609-443e-9b05-e5f634ba6527,Cards Basic Role,
732f69c8-24e6-404a-b9ab-e5f6c54ac455,Omnichannel Assignment API access,
80be997f-34cc-4755-b7f2-e6098375eec9,PCS BU Manager,
af7e5dd4-5746-4bfd-bd56-e6258512bed8,Solution Checker,
2176da8e-6710-4292-ae54-e62f8d30d380,Activity Feeds,
4a29e6e7-3385-4cce-9271-e647d77aca86,Customer Service Scheduler,
7ffd3111-0697-453a-b454-e662fc0b772a,Data Sync Framework Role,
042c51d0-fa15-46ce-adb6-e6c4c29aad40,Desktop Flows Machine User Can Share,
54aaf273-b8e7-433c-beaf-e7031b44ff66,Project Background Services App Role,
531500bf-31c5-4fcf-9d3e-e70415093d73,Omnichannel agent,
1c66f6b5-fc8b-4421-bedb-e70b165bf2d3,Teams Chat Sync App Access,
bc5f9880-5e96-455a-98ea-e70d04859bbc,Cxp Services User,
b1884dc0-e518-430c-8456-e73d647e7992,Sustainability all - ingest - full access Role,
fe863b82-e841-4057-b0df-e79ddce7b27e,Dataverse as a Cluster App Role,
85d07eda-0a84-482f-b2c2-e7bd9176558a,SupportUserCustomAPI Role,
15bcda22-775e-4f2c-bdf5-e7c1f39d3919,Copilot for Sales Integration User,
6413ffda-49d4-4c0d-a91c-e7e060934d09,Desktop Flows Machine User Can Share,
a8da4e32-117a-474c-b7a5-e7e08521ae87,(Deprecated) Marketing Realtime Feature Configuration Services User,
84a86c0a-856f-498a-aa50-e8070730e565,Flow-RP Role,
e10847d5-74b9-4ed1-8817-e818515f7ceb,CCaaSCTQDVDiagnosticsRole,
424db716-a765-468f-8d6a-e81c96056d3e,AIB SML Roles,
a929bc47-0efa-45f4-aae1-e841386cba35,Customer Voice - Add on,
de1f26fb-98f6-452b-a06d-e8678663f2d1,Shared Sms Channels Role,
7178674d-a710-4d82-bbc4-e8a122dbaebe,Productivity tools user,
df98af5e-a0be-4256-a7e4-e8ae0dab6375,AIB Roles,
de3cf509-b95e-4bd6-8866-e918f9ce1fdf,Approvals User,
c9550235-b899-44bf-86ea-e95275977587,FileStoreService App Access,
96802839-c57c-4797-aeb6-e9534e929e9b,Playbook Manager,
b82899ee-1de5-4712-8e18-e9697d867b57,Delegate,
97162e35-b64a-43cd-aba4-e99f81d4ce14,System Customizer,
5656eb8d-1a61-4fdb-90c2-e9a773d4e7ef,Power BI workspace contributor,
0e6c38a5-fbf5-4c43-932c-e9ab23832113,Service Writer,
26b9c50c-10c1-4bad-a440-e9af8fd8cbe3,D365ChannelDefinitions User,
d6b89b27-274f-46a2-a079-e9b2fe3393e3,Cxp Experimentation Services User,
29e22c21-b7ce-4c28-b575-e9fca35fc978,App Deployment Orchestration Role,
6ba03192-85d4-4ccb-9cf0-ea216ccac52e,D365ChannelDefinitions User,
6ee0c6eb-72fd-4d65-ae8f-ea25da5d2307,Dataverse Search Role,
b07e57a9-3759-4c8a-aeca-ea2a87fc6f70,Power Policy App User Role,
663f676e-5ae6-4311-b914-ea3d43416863,Copilot for Service Administrator,
21e9974f-9209-4f79-8651-ea6da03ae112,Dataverse as a Cluster App Role,
b7cb6cd7-5d07-4712-8519-ea75c3c9ca17,DataLakeFolderEntityContributor,
4adfef6f-a8c2-4e10-b581-ea7969d458f3,Sales system access,
e11a3aca-ad12-4f55-8708-eaa490dad298,Process Mining Application,
0c0ecb00-65b8-4baa-8965-eac3636f9a20,Sales Lead Research App User Role,
19473ceb-06dd-4d49-884a-eaecc9579c03,Customer Service Representative,
e3b0a89e-42fb-4d1c-aca0-eafa0815a60b,D365ChannelDefinitions User,
e242e849-95a3-425e-9f8e-eb09328dd06c,Marketing Professional,
2783e028-2bbc-4295-ab51-eb5235d86942,VA Analytics Role,
f9a5a958-d07f-44cd-886d-eb6343309c2a,Project Owner,
c49afeff-2b32-4d9f-b15b-eb8367766c0e,Paramount Support Admin,
1d62bcfb-e90b-4dd8-8b41-eb89d58c7495,Portal Application User,
470a750f-d810-4ee7-a64a-ec002965c1ec,Copilot for Service Administrator,
1bf46036-de61-4f3b-9e34-ec15a84ee9cd,Email engagement app user role,
015bb2dc-673f-43a5-a196-ec1abd883fb4,Sustainability BusinessUnit - full access Role,
3d110294-4481-42bc-9882-ec2d526aa369,Microsoft Copilot User,
c535da06-4067-40ae-a318-ec6600579197,IntegratedSearchApp,
3608339e-378e-4b3e-8496-ecc00e5774ef,PCS Marketing User,
527c7b12-e5ac-4408-9f46-ecc762397544,PowerAppsRPRole,
fa6dbc9c-b5e6-4fef-bcf8-ecf9880228e5,RPE Role,
d9b2463c-5075-4e87-8d61-ed02e8df0526,Cards Role,
927c685f-3b02-4b4d-97aa-ed386796c22e,Teams Chat Sync App Access,
29b35d25-5bf8-4191-b221-ed502e2e0737,Sales Enterprise app access,
61d2f56e-7024-404b-866b-ed5be6568ee0,Microsoft Copilot Administrator,
7630a793-b602-47c3-aa04-ed76177c6d20,Paramount MSS Analyst,
ba1aa57f-2ecc-4a9c-88f1-edf323de76a1,Project Owner,
d56423e5-3720-4d26-8cc5-edf3545639d8,Playbook Manager,
3f2500dc-1f43-425d-8524-ee036d1aeb9e,Customer Service Schedule Administrator,
777eb151-0df0-4e99-a61a-ee164d6e3773,App Profile Manager Administrator,
427e1b72-cdc7-4ab8-8214-ee334ed69dc9,CEO-Business Manager,
04b93b93-0ed6-47b4-9d18-ee3b15eab0ee,Copilot for Sales Integration User,
b4cbbafb-1697-42be-a686-ee41ef9fd4ef,Cxp Services User,
574a433e-13aa-4d91-9029-ee90a7d79dff,FileStoreService App Access,
9e621677-923b-4ba2-9695-eeb6fb8b8a04,Insights Apps Platform Role,
98b1beac-1504-4e3d-a9c5-eebcd0673ada,PCS Sales User,
880e3a0f-e312-4e3e-80ea-eedd061568e4,Portal Application User,
c44690e1-b7de-4ab9-8286-eee3ab948afd,Sales Sequence Stats Reporting Service User,
b6f5be9c-7ccf-4566-84a1-eef48c254f58,Sales Who Knows Whom Search Admin,
83932e36-e1be-4373-86ac-ef1e1b456a11,Knowledge Manager,
a567525b-10b3-473d-8665-ef33786e4d26,Sales Work Assignment API Extended Access,
fa86d4c8-771e-45ff-9b34-ef38967c9134,Tour Consumer,
f9d7a328-3206-4360-9d58-ef73b3c472c0,PCS Management User,
5fee1ac3-f28e-480a-84bc-ef8145ac6976,Tour Consumer,
4d3a96ee-1ad2-4bba-bcc0-efa49c9543d7,Relationship Insights Admin,
35e02ff2-d27a-475d-88b8-efbd89be028e,PCS Management User,
9c522ec5-ff7e-46fc-a4c3-efd1a738b868,Omnichannel administrator,
6dc09871-1ada-44af-9093-efe02a9dc3f7,AIB SML Roles,
65b2de6e-f9d4-4c79-abac-eff3b6bd5043,DataLakeWorkspaceAppAccess,
a42e2c08-5248-438b-845a-f005c0e26037,PCS Management User,
4b4e9501-a0f3-43de-ac34-f00dc6cd8455,Power Automate AI Flows Application User,
b22af83a-755d-42d9-8d4c-f016f971ad9d,Service Reader,
b2c96352-0eca-48a8-8c6f-f02269def871,Project Owner,
b0b4d1e3-33e7-4e2e-9cde-f0309ea827f2,Email engagement app user role,
98c15c99-484c-45ff-9549-f03b29d9ea93,Service Deleter,
2ddf8873-469b-4be4-9834-f05313bb0e0b,D365ChannelDefinitions User,
477973dd-bb35-49d2-9e54-f0a7a1de45b4,Sustainability all - full access Role,
035a56d5-2962-4380-88eb-f0acdd407abd,PCS Country Manager,
aeeff51d-904b-42c3-b88c-f0c870098f5e,Power Platform Data Analytics Role,
c5f7a253-dbed-4903-92fc-f0e6576543e2,PCS Sales Manager,
7db914fe-d5b6-43bb-aaa5-f12ecc8584b9,Schedule Manager,
4c510e61-eb75-4f5a-89e9-f15356aae78f,RPE Role,
544c231b-fa17-48a3-b309-f1b7b5c90e4c,Desktop Flow Machine Configuration Admin,
efea8e35-bedc-4a1b-85f0-f1c627ae47ac,Sales Lead Research App User Role,
2d653e5f-d51b-4122-8943-f1ec3b922370,Paramount MSS PMO/QA,
f418316e-b580-4d57-93a4-f1f04835f66e,Marketing Professional,
c568f610-78e5-4839-8103-f2242f173bbf,App Deployment Orchestration Role,
b5163b84-5a31-4242-8bd9-f232fce8ef3f,Desktop Flow Machine Configuration Admin,
4fe7d206-6d91-431e-b92c-f2dbe62259e0,Basic User,
a9e0f2ee-c4ff-4015-9c0e-f30eb204a668,Power Policy App User Role,
8ab6d66a-c26d-4eb7-8a67-f3202b5e2c7d,CCA Analytics App,
4ac214a3-e1f8-4574-b807-f33dda6475b3,Viva Sales,
d3416c3f-0b79-426a-bb30-f354686aa670,Desktop Flows Runtime Application User,
995184cc-a9df-42ac-8da3-f358e410661b,DataLakeFolderEntityContributor,
3b852a5e-a3ca-4008-9cba-f35c841dd6d7,D365ChannelDefinitions User,
d9bc4d93-faaa-4d56-b7b3-f3634c04daf0,Process Mining Application,
55866a6d-5ae8-4c9a-87f6-f3da9c80887d,Sales system access extension,
64ea33a0-94c0-4c8e-be25-f3fd673664d4,Paramount Support Admin,
64351a86-c457-4384-a992-f4471929cfd7,Sales system access,
370213a5-fb29-4869-83c3-f46a6fd48116,Survey Services Administrator(Deprecated),
536350c7-b1d3-4f24-bc91-f48c683fc552,App Profile User,
d1e75a94-533a-42f7-ae8a-f4af444b843e,EAC Reader App Access,
35338e2c-0656-4cb1-aee1-f4dfab5a1ff6,Analytics Report Author,
bd67bf99-af1c-4356-aa88-f501ea55d3d3,Fabric AI Skill Role,
c8a9895d-5e99-4376-b1ab-f521ba0f153a,CSR Manager,
559f378c-ed29-467f-a5a6-f547136a3513,Vice President of Sales,
84ad558f-f0d0-4b15-ac94-f576730a92c2,VA Analytics Role,
58630023-a0f2-43dd-b951-f5a420124d18,System Administrator,
cb711a39-002f-491a-b70b-f5ac761c2c07,Support User,
d98ca724-55d9-4e58-af92-f5ef3c822e0b,Desktop Flows Machine Owner,
918f835d-a016-4315-85e0-f5f19e4f7601,App Deployment Orchestration Role,
6db72b41-e511-4d49-82e0-f61a1950f08d,Dynamics 365 App for Outlook User,
325f0b66-fb9e-49d8-b791-f64f5179df80,Portal Application User,
855d5386-cc93-481c-bc6c-f669d9f49bde,Copilot for Service User,
ad5b7649-82d6-4bef-bc44-f674e8fdd472,Power BI workspace viewer,
b5b6cb27-47e9-49f7-84bb-f6823fc8461c,Sales system access,
a32a29cb-e882-4760-a547-f68b5cd44b78,Dynamics 365 App for Outlook User,
e8a9a371-bf01-43f1-9702-f69f9c7e3015,Async ingestion,
29daf1c4-bdbd-4eb5-a8c6-f6a41a2b66f0,Field Service - Dispatcher,
54794050-8d22-421c-b041-f6a9db8e4ab1,Sales Conversation Intelligence Data Owner,
1e94d3f9-4327-437e-bbc3-f6bd690a1e21,Paramount MSS Shift Lead 2,
5c176c6e-99f7-4e49-a333-f6daa0c69a30,Portal RP Service Role,
e4dcda71-4c93-458d-833c-f6dc772587c4,Desktop Flows Machine Application User,
ce6dd6c0-db40-4987-94c2-f70cb52e2d25,PCS Country Manager,
e05d6b15-5406-4c74-aaa2-f72316ac531f,Sales Copilot Administrator,
c37ff38d-7335-4d80-8298-f725a968ec6b,Marketing Manager,
c7c120c4-1a7b-4c3d-8937-f766a8e76a8f,PowerPlatformInsightsRole,
16369c35-ff37-472d-9c33-f768bf69e118,Delegated Mailbox Approver,
e642e9bc-21e4-42be-ad38-f7b70987eb1d,Sales Team Member,
879d3c0e-5df3-40ff-a4d6-f7f04f76f31f,PCS Management User,
f9a61a24-3a9e-4e40-8add-f7fde60f03fe,App Deployment Orchestration Role,
5580465d-d7a8-4dfc-9fcc-f80ee63b6f45,Non-Relational Data App Access,
b3937359-12b7-4ced-a97c-f81ed2510c7f,Project Owner,
517b43e6-cf60-4eb9-a6d6-f845cd1e44bc,Dataverse as a Cluster App Role,
72bd23db-75f9-42e6-8e1a-f849f5581520,Sales Work Assignment API Extended Access,
7149afc8-3281-4ecb-9b47-f858015bace2,Cards Basic Role,
acf2087a-44a7-460f-be17-f88805a45eb0,PCS Sales User,
02fdeec3-5808-465e-846d-f897022ca874,Desktop Flows AI Application User,
6cbd1231-c2a6-4a1f-a6f4-f898cffc09db,PCS Sales User,
13fc2867-425d-4292-9171-f8aa23e88295,AISalesperson,
64d2d905-9b24-47d4-94cd-f8dadfdd3bde,IntegratedSearchApp,
829c6118-4e03-4b59-82c1-f8f857b3b4cd,Dynamics 365 App for Outlook User,
7a8b0368-ec85-4d9e-8f1d-f9439d162281,Export Customizations (Solution Checker),
e7993c8a-05a0-44e8-8d27-f945a1e43ca9,PowerAppsRPRole,
ab2fe070-0572-4a5f-9620-f951bf4ce6d8,Sustainability BusinessUnit - ingest - full access Role,
ef2256c6-9bf1-4b16-a454-f95370310755,Power Apps Checker Service Role,
b8895177-db3d-4fdb-aaaf-f9610eb13491,Sales Manager,
049da533-7095-4a81-865a-f9894d14fbe3,Sales Conversation Intelligence Data Owner,
13a2b6af-c2b2-4d3f-9f72-f98c52c34c35,Microsoft Copilot Administrator,
fc3e65d9-450a-4301-933b-f9bcaee20521,Data Sync Service Role,
4dfb5533-4a7e-4e43-a4b5-f9bde46ce098,Power BI Embedded App Access,
0f7e5edb-3c8a-460f-88d1-f9be643cebf5,Cxp Personalization Services User,
ba25e0d0-d79e-40e0-84ca-f9c7cbe73759,Desktop Flows AI Application User,
2b8f95da-91c6-4304-81b7-f9c9bdc0ea04,Omnichannel administrator,
3df30899-2d7a-4510-940a-f9cd13a7bc64,Activity Feeds,
8b20a04a-b9ab-497f-8312-fa163a09f20e,Sustainability all - ingest - full access Role,
48004b2a-76ce-4555-a585-fa2b8bf559e4,(Deprecated) Marketing Realtime Feature Configuration Administrator,
312d2e62-3980-42a9-bd1b-fa687b0010c8,VA Analytics Role,
585373f8-dac7-4f40-a526-fa9516e5ee6f,Global Active Metrics Monitoring Alerting Custom Role,
4dc66bcc-84fd-4cc6-abbb-fac52896ba78,Paramount Support BU Manager,
4f208498-72bf-4544-964c-fac9e53b8ed6,PCS Country Manager,
0ee8da63-2d08-47c6-9ba8-fad5b30ef3e8,SuggestedActionS2SRole,
5a1d4ed8-25e8-4433-870f-fb209fb8f221,Fabric AI Skill Role,
8a69d314-36d9-4c14-bc93-fb5844538cb9,Dataverse as a Cluster App Role,
53f636ab-0d49-4059-9e8c-fb8ce7d7bd00,Federated Knowledge Role,
9c1e4640-4a94-4cac-8e71-fba4755e8e9f,App Opener,
73e51130-1a60-49f1-b2f7-fbe186b4aac8,Flow-CDS Native Connector Role,
e9d9402e-11d7-4cd0-93fb-fbe7ef6b0154,Paramount MSS Analyst,
8a1c40fb-098b-4bd9-91da-fc66990a6b9a,Survey Services Administrator(Deprecated),
42e1f797-54f1-4693-b681-fc7e67b8f653,Customer Service Scheduler,
686cc7e9-c797-4347-80d5-fc990d8305a7,Customer Service Representative,
abce3b01-5697-4973-9d7d-fca48ca84445,Survey Services Administrator(Deprecated),
6ea1a0d9-aafb-4833-885c-fcbae2310337,Swarm collaborator,
71f071ee-3dfb-4ca0-8d13-fcc5a61990d0,Cxp Dataverse Datasource Services User,
19a0091c-2525-466e-978f-fccd1dfaa075,Desktop Flows AI Application User,
2407db5e-edae-4e36-9be1-fd61d4d15809,Dynamics 365 App for Outlook User,
4c0bd13e-9e4a-47dd-a676-fd980198625b,CCA Analytics App,
f43ee903-4396-4ed3-99a6-fd98da073c37,Omnichannel Assignment API access,
b9e61fb3-ab34-4df6-bb56-fd9c04d39399,System Customizer,
9789b796-2fe6-4385-9fa4-fda0346c9f15,Dataverse as a Cluster App Role,
5ce0aa4c-38f0-477f-9233-fdebfe3585c0,Scheduler,
aedc4d29-237d-4bae-b804-fe37a43e7761,IoT - Endpoint User,
53d935d6-60c8-4315-afe6-fe472cb343be,Power BI workspace admin,
3f199ebd-977e-43e5-abe5-fe865a1f2904,AIB SML Roles,
7916326c-5720-45a5-9732-fe8e3f472f6a,Desktop Flows AI Application User,
44a67e98-5fd0-464b-bb42-fe9b4aac178e,Dataverse as a Cluster App Role,
700c7a9e-470a-407e-865c-ff016934c5ce,Microsoft Copilot User,
7a09a9e6-3ae4-4999-be3b-ff100db6be4e,Report Service Role,
474523e6-dff7-46f1-9072-ff30802d3eb3,Process Mining User,
b4b9f3c5-ea94-4a74-b067-ff318cc510bf,Export Customizations (Solution Checker),
df02d550-aea2-42ad-ae5e-ff586ab42444,Insights Apps Platform Role,
dba3692a-e456-4cc0-aaef-ff5c58ae8f6d,IntegratedSearchApp,
f6a7de46-c28b-45c2-9ee4-ffbec995e0ce,AISalesperson,
2ff8bb3d-d0bb-4926-985e-ffdc4f77f596,Customer Voice - Add on,
ae80ad64-2266-46cd-aa29-ffe22c93feb7,Omnichannel API access,
